campaign_id,run_id,timestamp_host,rx_timestamp_ms,tx_timestamp_ms,inter_arrival_ms,beacon_id,seq_num,pkt_type,mod_kind,spread_factor,rssi_dbm,snr_db,freq_error_hz,payload_len,distance_m,label_sf,label_mod,mod_kind_label,label_beacon,label_pkt
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:24:59.086407+00:00,46295,37004,0,1,36,0,1,7,-78,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:00.078509+00:00,47296,38004,1001,1,37,0,1,7,-79,9.75,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:01.086441+00:00,48297,39004,1001,1,38,0,1,7,-79,9.75,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:02.078396+00:00,49298,40004,1001,1,39,0,1,7,-79,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:03.070374+00:00,50298,41004,1000,1,40,0,1,7,-79,9.75,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:04.078369+00:00,51299,42004,1001,1,41,0,1,7,-79,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:05.070377+00:00,52300,43004,1001,1,42,0,1,7,-79,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:06.078321+00:00,53302,44004,1002,1,43,0,1,7,-79,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:07.070307+00:00,54302,45004,1000,1,44,0,1,7,-78,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:08.078293+00:00,55303,46004,1001,1,45,0,1,7,-79,9.75,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:09.070279+00:00,56304,47004,1001,1,46,0,1,7,-79,10.0,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:10.078245+00:00,57305,48004,1001,1,47,0,1,7,-78,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:11.070226+00:00,58306,49004,1001,1,48,0,1,7,-77,9.75,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:12.078199+00:00,59307,50004,1001,1,49,0,1,7,-77,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:13.070254+00:00,60308,51004,1001,1,50,0,1,7,-77,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:14.062190+00:00,61309,52004,1001,1,51,0,1,7,-78,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:15.070267+00:00,62310,53004,1001,1,52,0,1,7,-77,9.75,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:16.062160+00:00,63311,54004,1001,1,53,0,1,7,-77,10.0,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:17.070131+00:00,64312,55004,1001,1,54,0,1,7,-77,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:18.062118+00:00,65313,56004,1001,1,55,0,1,7,-77,9.75,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:19.070104+00:00,66314,57004,1001,1,56,0,1,7,-77,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:20.062121+00:00,67315,58004,1001,1,57,0,1,7,-77,9.0,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:21.070027+00:00,68316,59004,1001,1,58,0,1,7,-77,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:22.062090+00:00,69317,60004,1001,1,59,0,1,7,-77,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr20_2026-05-03T12:00:00Z,2026-05-03T18:25:23.070097+00:00,70318,61004,1001,1,60,0,1,7,-77,9.25,5147,14,3.0,7,lora,1,1,0
