campaign_id,run_id,timestamp_host,rx_timestamp_ms,tx_timestamp_ms,inter_arrival_ms,beacon_id,seq_num,pkt_type,mod_kind,spread_factor,rssi_dbm,snr_db,freq_error_hz,payload_len,distance_m,label_sf,label_mod,mod_kind_label,label_beacon,label_pkt
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:47.226587+00:00,712,47004,0,1,46,0,1,7,-73,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:47.226724+00:00,158,49004,-554,1,48,0,1,7,-74,10.0,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:47.226791+00:00,245,50004,87,1,49,0,1,7,-72,9.25,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:47.226886+00:00,671,51004,426,1,50,0,1,7,-72,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:47.586389+00:00,1672,52004,1001,1,51,0,1,7,-72,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:48.578344+00:00,2673,53004,1001,1,52,0,1,7,-73,9.75,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:49.586273+00:00,3675,54004,1002,1,53,0,1,7,-72,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:50.578247+00:00,4677,55004,1002,1,54,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:51.586237+00:00,5679,56004,1002,1,55,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:52.578233+00:00,6680,57004,1001,1,56,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:53.586251+00:00,7682,58004,1002,1,57,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:54.578231+00:00,8683,59004,1001,1,58,0,1,7,-71,9.25,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:55.586155+00:00,9685,60004,1002,1,59,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:56.578140+00:00,10686,61004,1001,1,60,0,1,7,-71,9.75,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:57.586085+00:00,11688,62004,1002,1,61,0,1,7,-71,9.75,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:58.578107+00:00,12690,63004,1002,1,62,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:34:59.586028+00:00,13691,64004,1001,1,63,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:35:00.578127+00:00,14693,65004,1002,1,64,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:35:01.585995+00:00,15695,66004,1002,1,65,0,1,7,-71,9.25,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:35:02.578049+00:00,16696,67004,1001,1,66,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:35:03.585961+00:00,17698,68004,1002,1,67,0,1,7,-72,9.75,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:35:04.578065+00:00,18699,69004,1001,1,68,0,1,7,-71,9.75,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:35:05.570006+00:00,19701,70004,1002,1,69,0,1,7,-71,9.75,5147,14,3.0,7,lora,1,1,0
C2,C2_sf07_2026-05-03T12:00:00Z,2026-05-03T18:35:06.577979+00:00,20703,71004,1002,1,70,0,1,7,-71,9.5,5147,14,3.0,7,lora,1,1,0
