campaign_id,run_id,timestamp_host,rx_timestamp_ms,tx_timestamp_ms,inter_arrival_ms,beacon_id,seq_num,pkt_type,mod_kind,spread_factor,rssi_dbm,snr_db,freq_error_hz,payload_len,distance_m,label_sf,label_mod,mod_kind_label,label_beacon,label_pkt
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:36.984343+00:00,89121,64004,0,1,63,0,1,7,-82,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:37.992213+00:00,90122,65004,1001,1,64,0,1,7,-82,10.0,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:38.984263+00:00,91124,66004,1002,1,65,0,1,7,-82,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:39.976284+00:00,92125,67004,1001,1,66,0,1,7,-83,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:40.984286+00:00,93127,68004,1002,1,67,0,1,7,-83,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:41.976208+00:00,94128,69004,1001,1,68,0,1,7,-83,9.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:42.984259+00:00,95130,70004,1002,1,69,0,1,7,-83,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:43.976226+00:00,96131,71004,1001,1,70,0,1,7,-84,9.25,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:44.984237+00:00,97133,72004,1002,1,71,0,1,7,-83,12.5,5147,14,3.0,7,lora,1,1,0
C1,C1_pwr02_2026-05-03T12:00:00Z,2026-05-03T18:11:45.976142+00:00,98134,73004,1001,1,72,0,1,7,-83,9.5,5147,14,3.0,7,lora,1,1,0
