timestamp,port,line
2026-05-01T19:07:13.610,COM4,# stats: rx=10 dropped=0
2026-05-01T19:07:13.613,COM4,# rssi[ID=0x01]=-50 dBm age=823 ms
2026-05-01T19:07:13.617,COM4,# rssi[ID=0x02]=-48 dBm age=747 ms
2026-05-01T19:07:13.620,COM4,# target: ID=0x02 RSSI=-48 dBm
2026-05-01T19:07:13.790,COM4,"CSV,RX,01,0,1,14,5219,-50,9"
2026-05-01T19:07:13.866,COM4,"CSV,RX,02,1,1,14,5296,-47,9"
2026-05-01T19:07:14.608,COM4,# stats: rx=12 dropped=0
2026-05-01T19:07:14.611,COM4,# rssi[ID=0x01]=-50 dBm age=822 ms
2026-05-01T19:07:14.615,COM4,# rssi[ID=0x02]=-47 dBm age=745 ms
2026-05-01T19:07:14.618,COM4,# target: ID=0x02 RSSI=-47 dBm
2026-05-01T19:07:14.789,COM4,"CSV,RX,01,0,1,15,6221,-50,9"
2026-05-01T19:07:14.866,COM4,"CSV,RX,02,1,1,15,6298,-48,9"
2026-05-01T19:07:15.606,COM4,# stats: rx=14 dropped=0
2026-05-01T19:07:15.610,COM4,# rssi[ID=0x01]=-50 dBm age=820 ms
2026-05-01T19:07:15.613,COM4,# rssi[ID=0x02]=-48 dBm age=743 ms
2026-05-01T19:07:15.616,COM4,# target: ID=0x02 RSSI=-48 dBm
2026-05-01T19:07:15.789,COM4,"CSV,RX,01,0,1,16,7223,-50,9"
2026-05-01T19:07:15.866,COM4,"CSV,RX,02,1,1,16,7299,-48,10"
2026-05-01T19:07:16.604,COM4,# stats: rx=16 dropped=0
2026-05-01T19:07:16.608,COM4,# rssi[ID=0x01]=-50 dBm age=818 ms
2026-05-01T19:07:16.611,COM4,# rssi[ID=0x02]=-48 dBm age=742 ms
2026-05-01T19:07:16.614,COM4,# target: ID=0x02 RSSI=-48 dBm
2026-05-01T19:07:16.789,COM4,"CSV,RX,01,0,1,17,8224,-50,9"
2026-05-01T19:07:16.865,COM4,"CSV,RX,02,1,1,17,8301,-48,9"
2026-05-01T19:07:17.603,COM4,# stats: rx=18 dropped=0
2026-05-01T19:07:17.606,COM4,# rssi[ID=0x01]=-50 dBm age=817 ms
2026-05-01T19:07:17.609,COM4,# rssi[ID=0x02]=-48 dBm age=740 ms
2026-05-01T19:07:17.612,COM4,# target: ID=0x02 RSSI=-48 dBm
2026-05-01T19:07:17.788,COM4,"CSV,RX,01,0,1,18,9225,-50,9"
2026-05-01T19:07:17.865,COM4,"CSV,RX,02,1,1,18,9302,-48,10"
2026-05-01T19:07:18.601,COM4,# stats: rx=20 dropped=0
2026-05-01T19:07:18.604,COM4,# rssi[ID=0x01]=-50 dBm age=816 ms
2026-05-01T19:07:18.607,COM4,# rssi[ID=0x02]=-48 dBm age=739 ms
2026-05-01T19:07:18.610,COM4,# target: ID=0x02 RSSI=-48 dBm
2026-05-01T19:07:18.788,COM4,"CSV,RX,01,0,1,19,10227,-50,9"
2026-05-01T19:07:18.864,COM4,"CSV,RX,02,1,1,19,10303,-47,9"
2026-05-01T19:07:19.599,COM4,# stats: rx=22 dropped=0
2026-05-01T19:07:19.602,COM4,# rssi[ID=0x01]=-50 dBm age=814 ms
2026-05-01T19:07:19.606,COM4,# rssi[ID=0x02]=-47 dBm age=738 ms
2026-05-01T19:07:19.609,COM4,# target: ID=0x02 RSSI=-47 dBm
2026-05-01T19:07:19.787,COM4,"CSV,RX,01,0,1,20,11228,-49,9"
2026-05-01T19:07:19.864,COM4,"CSV,RX,02,1,1,20,11304,-49,9"
2026-05-01T19:07:20.597,COM4,# stats: rx=24 dropped=0
2026-05-01T19:07:20.600,COM4,# rssi[ID=0x01]=-49 dBm age=813 ms
2026-05-01T19:07:20.604,COM4,# rssi[ID=0x02]=-49 dBm age=737 ms
2026-05-01T19:07:20.607,COM4,# target: ID=0x01 RSSI=-49 dBm
2026-05-01T19:07:20.786,COM4,"CSV,RX,01,0,1,21,12229,-50,9"
2026-05-01T19:07:20.863,COM4,"CSV,RX,02,1,1,21,12306,-49,9"
2026-05-01T19:07:21.595,COM4,# stats: rx=26 dropped=0
2026-05-01T19:07:21.599,COM4,# rssi[ID=0x01]=-50 dBm age=812 ms
2026-05-01T19:07:21.602,COM4,# rssi[ID=0x02]=-49 dBm age=735 ms
2026-05-01T19:07:21.605,COM4,# target: ID=0x02 RSSI=-49 dBm
2026-05-01T19:07:21.785,COM4,"CSV,RX,01,0,1,22,13230,-50,9"
2026-05-01T19:07:21.862,COM4,"CSV,RX,02,1,1,22,13307,-49,9"
2026-05-01T19:07:22.594,COM4,# stats: rx=28 dropped=0
2026-05-01T19:07:22.597,COM4,# rssi[ID=0x01]=-50 dBm age=811 ms
2026-05-01T19:07:22.600,COM4,# rssi[ID=0x02]=-49 dBm age=734 ms
2026-05-01T19:07:22.603,COM4,# target: ID=0x02 RSSI=-49 dBm
2026-05-01T19:07:22.785,COM4,"CSV,RX,01,0,1,23,14231,-50,9"
2026-05-01T19:07:22.861,COM4,"CSV,RX,02,1,1,23,14307,-50,9"
2026-05-01T19:07:23.592,COM4,# stats: rx=30 dropped=0
2026-05-01T19:07:23.595,COM4,# rssi[ID=0x01]=-50 dBm age=810 ms
2026-05-01T19:07:23.598,COM4,# rssi[ID=0x02]=-50 dBm age=734 ms
2026-05-01T19:07:23.601,COM4,# target: ID=0x01 RSSI=-50 dBm
2026-05-01T19:07:23.784,COM4,"CSV,RX,01,0,1,24,15232,-50,9"
2026-05-01T19:07:23.860,COM4,"CSV,RX,02,1,1,24,15308,-49,9"
2026-05-01T19:07:24.590,COM4,# stats: rx=32 dropped=0
2026-05-01T19:07:24.593,COM4,# rssi[ID=0x01]=-50 dBm age=809 ms
2026-05-01T19:07:24.597,COM4,# rssi[ID=0x02]=-49 dBm age=733 ms
2026-05-01T19:07:24.600,COM4,# target: ID=0x02 RSSI=-49 dBm
2026-05-01T19:07:24.783,COM4,"CSV,RX,01,0,1,25,16233,-50,9"
2026-05-01T19:07:24.860,COM4,"CSV,RX,02,1,1,25,16310,-50,9"
2026-05-01T19:07:25.588,COM4,# stats: rx=34 dropped=0
