timestamp,port,line
2026-05-01T19:06:27.885,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:27.889,COM4,# target: none (no fresh observations)
2026-05-01T19:06:28.884,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:28.887,COM4,# target: none (no fresh observations)
2026-05-01T19:06:29.882,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:29.886,COM4,# target: none (no fresh observations)
2026-05-01T19:06:30.880,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:30.884,COM4,# target: none (no fresh observations)
2026-05-01T19:06:31.879,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:31.882,COM4,# target: none (no fresh observations)
2026-05-01T19:06:32.877,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:32.881,COM4,# target: none (no fresh observations)
2026-05-01T19:06:34.280,COM4,UID: 500022000350453151313620 --> Board 3
2026-05-01T19:06:34.295,COM4,RegVersion = 0x12
2026-05-01T19:06:34.317,COM4,lora_init done
2026-05-01T19:06:34.321,COM4,"Threat (Interceptor, ID=0xFF) ready"
2026-05-01T19:06:35.317,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:35.321,COM4,# target: none (no fresh observations)
2026-05-01T19:06:36.315,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:36.319,COM4,# target: none (no fresh observations)
2026-05-01T19:06:37.313,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:37.317,COM4,# target: none (no fresh observations)
2026-05-01T19:06:38.311,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:38.315,COM4,# target: none (no fresh observations)
2026-05-01T19:06:39.309,COM4,# stats: rx=0 dropped=0
2026-05-01T19:06:39.313,COM4,# target: none (no fresh observations)
