timestamp,port,line
2026-04-29T20:25:22.447,COM4,# stats: rx=92 dropped=91
2026-04-29T20:25:22.450,COM4,# rssi[ID=0x01]=-74 dBm age=229 ms
2026-04-29T20:25:22.454,COM4,# rssi[ID=0x02]=-45 dBm age=152 ms
2026-04-29T20:25:22.457,COM4,# target: ID=0x02 RSSI=-45 dBm
2026-04-29T20:25:23.446,COM4,# stats: rx=94 dropped=93
2026-04-29T20:25:23.449,COM4,# rssi[ID=0x01]=-77 dBm age=228 ms
2026-04-29T20:25:23.452,COM4,# rssi[ID=0x02]=-44 dBm age=152 ms
2026-04-29T20:25:23.455,COM4,# target: ID=0x02 RSSI=-44 dBm
2026-04-29T20:25:24.444,COM4,# stats: rx=96 dropped=95
2026-04-29T20:25:24.447,COM4,# rssi[ID=0x01]=-76 dBm age=228 ms
2026-04-29T20:25:24.450,COM4,# rssi[ID=0x02]=-42 dBm age=151 ms
2026-04-29T20:25:24.453,COM4,# target: ID=0x02 RSSI=-42 dBm
2026-04-29T20:25:25.442,COM4,# stats: rx=97 dropped=96
2026-04-29T20:25:25.445,COM4,# rssi[ID=0x01]=-75 dBm age=227 ms
2026-04-29T20:25:25.449,COM4,# rssi[ID=0x02]=-42 dBm age=1151 ms
2026-04-29T20:25:25.452,COM4,# target: ID=0x02 RSSI=-42 dBm
2026-04-29T20:25:26.440,COM4,# stats: rx=99 dropped=98
2026-04-29T20:25:26.443,COM4,# rssi[ID=0x01]=-78 dBm age=226 ms
2026-04-29T20:25:26.447,COM4,# rssi[ID=0x02]=-47 dBm age=149 ms
2026-04-29T20:25:26.450,COM4,# target: ID=0x02 RSSI=-47 dBm
2026-04-29T20:25:27.438,COM4,# stats: rx=101 dropped=100
2026-04-29T20:25:27.442,COM4,# rssi[ID=0x01]=-81 dBm age=225 ms
2026-04-29T20:25:27.445,COM4,# rssi[ID=0x02]=-46 dBm age=148 ms
2026-04-29T20:25:27.448,COM4,# target: ID=0x02 RSSI=-46 dBm
2026-04-29T20:25:28.437,COM4,# stats: rx=103 dropped=102
2026-04-29T20:25:28.440,COM4,# rssi[ID=0x01]=-70 dBm age=225 ms
2026-04-29T20:25:28.443,COM4,# rssi[ID=0x02]=-47 dBm age=148 ms
2026-04-29T20:25:28.446,COM4,# target: ID=0x02 RSSI=-47 dBm
2026-04-29T20:25:29.435,COM4,# stats: rx=105 dropped=104
2026-04-29T20:25:29.438,COM4,# rssi[ID=0x01]=-73 dBm age=224 ms
2026-04-29T20:25:29.442,COM4,# rssi[ID=0x02]=-47 dBm age=147 ms
2026-04-29T20:25:29.445,COM4,# target: ID=0x02 RSSI=-47 dBm
2026-04-29T20:25:30.433,COM4,# stats: rx=107 dropped=106
2026-04-29T20:25:30.437,COM4,# rssi[ID=0x01]=-68 dBm age=223 ms
2026-04-29T20:25:30.440,COM4,# rssi[ID=0x02]=-47 dBm age=147 ms
2026-04-29T20:25:30.443,COM4,# target: ID=0x02 RSSI=-47 dBm
2026-04-29T20:25:31.432,COM4,# stats: rx=109 dropped=108
2026-04-29T20:25:31.435,COM4,# rssi[ID=0x01]=-71 dBm age=223 ms
2026-04-29T20:25:31.438,COM4,# rssi[ID=0x02]=-47 dBm age=146 ms
2026-04-29T20:25:31.441,COM4,# target: ID=0x02 RSSI=-47 dBm
