timestamp,port,line
2026-05-01T19:07:13.866,COM5,"CSV,14,15004,15154,150,-35"
2026-05-01T19:07:14.866,COM5,"CSV,15,16004,16154,150,-36"
2026-05-01T19:07:15.865,COM5,"CSV,16,17004,17154,150,-36"
2026-05-01T19:07:16.865,COM5,"CSV,17,18004,18154,150,-36"
2026-05-01T19:07:17.864,COM5,"CSV,18,19004,19154,150,-35"
2026-05-01T19:07:18.864,COM5,"CSV,19,20004,20154,150,-35"
2026-05-01T19:07:18.867,COM5,# stats: sent=20 acked=18 (90.0%)
2026-05-01T19:07:19.863,COM5,"CSV,20,21004,21154,150,-36"
2026-05-01T19:07:20.863,COM5,"CSV,21,22004,22154,150,-36"
2026-05-01T19:07:21.862,COM5,"CSV,22,23004,23154,150,-35"
2026-05-01T19:07:22.861,COM5,"CSV,23,24004,24154,150,-36"
2026-05-01T19:07:23.861,COM5,"CSV,24,25004,25154,150,-36"
2026-05-01T19:07:24.860,COM5,"CSV,25,26004,26154,150,-35"
2026-05-01T19:07:25.859,COM5,"CSV,26,27004,27154,150,-35"
2026-05-01T19:07:26.858,COM5,"CSV,27,28004,28154,150,-35"
2026-05-01T19:07:27.858,COM5,"CSV,28,29004,29154,150,-36"
2026-05-01T19:07:28.857,COM5,"CSV,29,30004,30154,150,-36"
2026-05-01T19:07:28.860,COM5,# stats: sent=30 acked=28 (93.3%)
2026-05-01T19:07:29.857,COM5,"CSV,30,31004,31154,150,-36"
2026-05-01T19:07:30.856,COM5,"CSV,31,32004,32154,150,-36"
2026-05-01T19:07:31.855,COM5,"CSV,32,33004,33154,150,-40"
2026-05-01T19:07:32.855,COM5,"CSV,33,34004,34154,150,-38"
2026-05-01T19:07:33.854,COM5,"CSV,34,35004,35154,150,-37"
2026-05-01T19:07:34.854,COM5,"CSV,35,36004,36154,150,-38"
2026-05-01T19:07:35.853,COM5,"CSV,36,37004,37154,150,-37"
2026-05-01T19:07:36.852,COM5,"CSV,37,38004,38154,150,-37"
2026-05-01T19:07:37.853,COM5,"CSV,38,39004,39154,150,-37"
2026-05-01T19:07:38.852,COM5,"CSV,39,40004,40154,150,-37"
2026-05-01T19:07:38.854,COM5,# stats: sent=40 acked=38 (95.0%)
2026-05-01T19:07:39.851,COM5,"CSV,40,41004,41154,150,-37"
2026-05-01T19:07:40.851,COM5,"CSV,41,42004,42154,150,-38"
2026-05-01T19:07:41.850,COM5,"CSV,42,43004,43154,150,-37"
2026-05-01T19:07:42.850,COM5,"CSV,43,44004,44154,150,-37"
2026-05-01T19:07:43.849,COM5,"CSV,44,45004,45154,150,-37"
2026-05-01T19:07:44.849,COM5,"CSV,45,46004,46154,150,-37"
2026-05-01T19:07:45.848,COM5,"CSV,46,47004,47154,150,-37"
2026-05-01T19:07:46.847,COM5,"CSV,47,48004,48154,150,-37"
2026-05-01T19:07:47.847,COM5,"CSV,48,49004,49154,150,-37"
2026-05-01T19:07:48.846,COM5,"CSV,49,50004,50154,150,-37"
2026-05-01T19:07:48.849,COM5,# stats: sent=50 acked=48 (96.0%)
2026-05-01T19:07:49.845,COM5,"CSV,50,51004,51154,150,-37"
2026-05-01T19:07:50.845,COM5,"CSV,51,52004,52154,150,-37"
2026-05-01T19:07:51.844,COM5,"CSV,52,53004,53154,150,-37"
2026-05-01T19:07:52.844,COM5,"CSV,53,54004,54154,150,-37"
2026-05-01T19:07:53.844,COM5,"CSV,54,55004,55154,150,-38"
2026-05-01T19:07:54.843,COM5,"CSV,55,56004,56154,150,-38"
2026-05-01T19:07:55.842,COM5,"CSV,56,57004,57154,150,-38"
2026-05-01T19:07:56.842,COM5,"CSV,57,58004,58154,150,-38"
2026-05-01T19:07:57.841,COM5,"CSV,58,59004,59154,150,-38"
2026-05-01T19:07:58.841,COM5,"CSV,59,60004,60154,150,-39"
2026-05-01T19:07:58.844,COM5,# stats: sent=60 acked=58 (96.6%)
2026-05-01T19:07:59.840,COM5,"CSV,60,61004,61154,150,-39"
2026-05-01T19:08:00.840,COM5,"CSV,61,62004,62154,150,-37"
2026-05-01T19:08:01.839,COM5,"CSV,62,63004,63154,150,-37"
2026-05-01T19:08:02.839,COM5,"CSV,63,64004,64154,150,-37"
2026-05-01T19:08:03.838,COM5,"CSV,64,65004,65154,150,-37"
2026-05-01T19:08:04.838,COM5,"CSV,65,66004,66154,150,-38"
2026-05-01T19:08:05.837,COM5,"CSV,66,67004,67154,150,-38"
2026-05-01T19:08:06.837,COM5,"CSV,67,68004,68154,150,-37"
2026-05-01T19:08:07.836,COM5,"CSV,68,69004,69154,150,-38"
2026-05-01T19:08:08.835,COM5,"CSV,69,70004,70154,150,-38"
2026-05-01T19:08:08.838,COM5,# stats: sent=70 acked=68 (97.1%)
2026-05-01T19:08:09.834,COM5,"CSV,70,71004,71154,150,-37"
2026-05-01T19:08:10.833,COM5,"CSV,71,72004,72154,150,-37"
2026-05-01T19:08:11.833,COM5,"CSV,72,73004,73154,150,-38"
2026-05-01T19:08:12.832,COM5,"CSV,73,74004,74154,150,-38"
2026-05-01T19:08:13.832,COM5,"CSV,74,75004,75154,150,-38"
2026-05-01T19:08:14.831,COM5,"CSV,75,76004,76154,150,-37"
2026-05-01T19:08:15.830,COM5,"CSV,76,77004,77154,150,-38"
2026-05-01T19:08:16.829,COM5,"CSV,77,78004,78154,150,-38"
2026-05-01T19:08:17.828,COM5,"CSV,78,79004,79154,150,-37"
2026-05-01T19:08:18.829,COM5,"CSV,79,80004,80154,150,-38"
2026-05-01T19:08:18.831,COM5,# stats: sent=80 acked=78 (97.5%)
2026-05-01T19:08:19.827,COM5,"CSV,80,81004,81154,150,-38"
2026-05-01T19:08:20.826,COM5,"CSV,81,82004,82154,150,-38"
2026-05-01T19:08:21.825,COM5,"CSV,82,83004,83154,150,-38"
2026-05-01T19:08:22.825,COM5,"CSV,83,84004,84154,150,-38"
2026-05-01T19:08:23.824,COM5,"CSV,84,85004,85154,150,-38"
2026-05-01T19:08:24.823,COM5,"CSV,85,86004,86154,150,-37"
2026-05-01T19:08:25.823,COM5,"CSV,86,87004,87154,150,-37"
2026-05-01T19:08:26.822,COM5,"CSV,87,88004,88154,150,-38"
2026-05-01T19:08:27.821,COM5,"CSV,88,89004,89154,150,-37"
2026-05-01T19:08:28.820,COM5,"CSV,89,90004,90154,150,-38"
2026-05-01T19:08:28.823,COM5,# stats: sent=90 acked=88 (97.7%)
2026-05-01T19:08:29.819,COM5,"CSV,90,91004,91154,150,-37"
2026-05-01T19:08:30.819,COM5,"CSV,91,92004,92154,150,-37"
2026-05-01T19:08:31.818,COM5,"CSV,92,93004,93154,150,-38"
2026-05-01T19:08:32.817,COM5,"CSV,93,94004,94154,150,-37"
2026-05-01T19:08:33.816,COM5,"CSV,94,95004,95154,150,-38"
2026-05-01T19:08:34.815,COM5,"CSV,95,96004,96154,150,-38"
2026-05-01T19:08:35.815,COM5,"CSV,96,97004,97154,150,-39"
2026-05-01T19:08:36.814,COM5,"CSV,97,98004,98154,150,-39"
2026-05-01T19:08:37.813,COM5,"CSV,98,99004,99154,150,-39"
2026-05-01T19:08:38.813,COM5,"CSV,99,100004,100154,150,-38"
2026-05-01T19:08:38.816,COM5,# stats: sent=100 acked=98 (98.0%)
2026-05-01T19:08:39.812,COM5,"CSV,100,101004,101154,150,-38"
2026-05-01T19:08:40.811,COM5,"CSV,101,102004,102154,150,-38"
2026-05-01T19:08:41.811,COM5,"CSV,102,103004,103154,150,-37"
2026-05-01T19:08:42.810,COM5,"CSV,103,104004,104154,150,-36"
2026-05-01T19:08:43.809,COM5,"CSV,104,105004,105154,150,-37"
2026-05-01T19:08:44.808,COM5,"CSV,105,106004,106154,150,-36"
2026-05-01T19:08:45.808,COM5,"CSV,106,107004,107154,150,-37"
2026-05-01T19:08:46.807,COM5,"CSV,107,108004,108154,150,-36"
2026-05-01T19:08:47.807,COM5,"CSV,108,109004,109154,150,-36"
2026-05-01T19:08:48.806,COM5,"CSV,109,110004,110154,150,-36"
2026-05-01T19:08:48.810,COM5,# stats: sent=110 acked=108 (98.1%)
2026-05-01T19:08:49.805,COM5,"CSV,110,111004,111154,150,-36"
2026-05-01T19:08:50.804,COM5,"CSV,111,112004,112154,150,-36"
2026-05-01T19:08:51.804,COM5,"CSV,112,113004,113154,150,-35"
2026-05-01T19:08:52.803,COM5,"CSV,113,114004,114154,150,-35"
