timestamp,port,line
2026-04-30T21:17:31.420,COM5,"CSV,1,2004,2154,150,-37"
2026-04-30T21:17:32.419,COM5,"CSV,2,3004,3154,150,-37"
2026-04-30T21:17:33.418,COM5,"CSV,3,4004,4154,150,-37"
2026-04-30T21:17:34.417,COM5,"CSV,4,5004,5154,150,-40"
2026-04-30T21:17:35.417,COM5,"CSV,5,6004,6154,150,-38"
2026-04-30T21:17:36.588,COM5,UID: 360020000350453151313620 --> Board 1
2026-04-30T21:17:36.590,COM5,CRC16 SELFTEST PASS (0x29B1)
2026-04-30T21:17:36.605,COM5,RegVersion = 0x12
2026-04-30T21:17:36.627,COM5,lora_init done
2026-04-30T21:17:36.630,COM5,Target A initiator ready (id=0x01)
2026-04-30T21:17:37.782,COM5,"CSV,0,1004,1154,150,-37"
2026-04-30T21:17:38.782,COM5,"CSV,1,2004,2154,150,-37"
2026-04-30T21:17:39.781,COM5,"CSV,2,3004,3154,150,-38"
2026-04-30T21:17:40.781,COM5,"CSV,3,4004,4154,150,-39"
2026-04-30T21:17:41.780,COM5,"CSV,4,5004,5154,150,-39"
2026-04-30T21:17:42.779,COM5,"CSV,5,6004,6154,150,-39"
2026-04-30T21:17:43.778,COM5,"CSV,6,7004,7154,150,-39"
2026-04-30T21:17:44.778,COM5,"CSV,7,8004,8154,150,-36"
2026-04-30T21:17:45.777,COM5,"CSV,8,9004,9154,150,-38"
2026-04-30T21:17:46.776,COM5,"CSV,9,10004,10154,150,-38"
2026-04-30T21:17:46.779,COM5,# stats: sent=10 acked=10 (100.0%)
2026-04-30T21:17:47.775,COM5,"CSV,10,11004,11154,150,-38"
2026-04-30T21:17:48.774,COM5,"CSV,11,12004,12154,150,-38"
2026-04-30T21:17:49.774,COM5,"CSV,12,13004,13154,150,-38"
2026-04-30T21:17:50.773,COM5,"CSV,13,14004,14154,150,-40"
2026-04-30T21:17:51.772,COM5,"CSV,14,15004,15154,150,-38"
2026-04-30T21:17:52.772,COM5,"CSV,15,16004,16154,150,-38"
