timestamp,port,line
2026-05-01T19:07:13.790,COM3,RX DATA seq=14 rssi=-36 snr=9
2026-05-01T19:07:13.864,COM3,ACK seq=14 rssi=-36
2026-05-01T19:07:14.789,COM3,RX DATA seq=15 rssi=-35 snr=9
2026-05-01T19:07:14.864,COM3,ACK seq=15 rssi=-35
2026-05-01T19:07:15.789,COM3,RX DATA seq=16 rssi=-35 snr=9
2026-05-01T19:07:15.864,COM3,ACK seq=16 rssi=-35
2026-05-01T19:07:16.789,COM3,RX DATA seq=17 rssi=-35 snr=9
2026-05-01T19:07:16.863,COM3,ACK seq=17 rssi=-35
2026-05-01T19:07:17.788,COM3,RX DATA seq=18 rssi=-35 snr=9
2026-05-01T19:07:17.863,COM3,ACK seq=18 rssi=-35
2026-05-01T19:07:18.788,COM3,RX DATA seq=19 rssi=-35 snr=10
2026-05-01T19:07:18.862,COM3,ACK seq=19 rssi=-35
2026-05-01T19:07:19.787,COM3,RX DATA seq=20 rssi=-35 snr=9
2026-05-01T19:07:19.861,COM3,ACK seq=20 rssi=-35
2026-05-01T19:07:20.786,COM3,RX DATA seq=21 rssi=-36 snr=9
2026-05-01T19:07:20.861,COM3,ACK seq=21 rssi=-36
2026-05-01T19:07:21.785,COM3,RX DATA seq=22 rssi=-35 snr=10
2026-05-01T19:07:21.860,COM3,ACK seq=22 rssi=-35
2026-05-01T19:07:22.784,COM3,RX DATA seq=23 rssi=-36 snr=9
2026-05-01T19:07:22.859,COM3,ACK seq=23 rssi=-36
2026-05-01T19:07:22.862,COM3,# stats: data_rx=20 acks_sent=20
2026-05-01T19:07:23.784,COM3,RX DATA seq=24 rssi=-35 snr=9
2026-05-01T19:07:23.858,COM3,ACK seq=24 rssi=-35
2026-05-01T19:07:24.783,COM3,RX DATA seq=25 rssi=-36 snr=9
2026-05-01T19:07:24.858,COM3,ACK seq=25 rssi=-36
2026-05-01T19:07:25.783,COM3,RX DATA seq=26 rssi=-35 snr=10
2026-05-01T19:07:25.857,COM3,ACK seq=26 rssi=-35
2026-05-01T19:07:26.782,COM3,RX DATA seq=27 rssi=-36 snr=9
2026-05-01T19:07:26.857,COM3,ACK seq=27 rssi=-36
2026-05-01T19:07:27.782,COM3,RX DATA seq=28 rssi=-35 snr=9
2026-05-01T19:07:27.856,COM3,ACK seq=28 rssi=-35
2026-05-01T19:07:28.781,COM3,RX DATA seq=29 rssi=-35 snr=9
2026-05-01T19:07:28.855,COM3,ACK seq=29 rssi=-35
2026-05-01T19:07:29.781,COM3,RX DATA seq=30 rssi=-36 snr=9
2026-05-01T19:07:29.856,COM3,ACK seq=30 rssi=-36
2026-05-01T19:07:30.780,COM3,RX DATA seq=31 rssi=-36 snr=10
2026-05-01T19:07:30.854,COM3,ACK seq=31 rssi=-36
2026-05-01T19:07:31.779,COM3,RX DATA seq=32 rssi=-40 snr=9
2026-05-01T19:07:31.854,COM3,ACK seq=32 rssi=-40
