timestamp,port,line
2026-04-29T16:20:08.548,COM3,UID: 400052001750563042313320 --> Board 2
2026-04-29T16:20:08.562,COM3,RegVersion = 0x12
2026-04-29T16:20:08.585,COM3,lora_init done
2026-04-29T16:20:08.587,COM3,Target A initiator ready
2026-04-29T16:20:08.848,COM3,UID: 400052001750563042313320 --> Board 2
2026-04-29T16:20:08.862,COM3,RegVersion = 0x12
2026-04-29T16:20:08.885,COM3,lora_init done
2026-04-29T16:20:08.887,COM3,Target A initiator ready
2026-04-29T16:20:10.037,COM3,"CSV,0,1041,1191,150,-40"
2026-04-29T16:20:11.037,COM3,"CSV,1,2041,2191,150,-40"
2026-04-29T16:20:12.037,COM3,"CSV,2,3041,3191,150,-39"
2026-04-29T16:20:13.038,COM3,"CSV,3,4041,4191,150,-42"
2026-04-29T16:20:14.039,COM3,"CSV,4,5041,5191,150,-42"
2026-04-29T16:20:15.040,COM3,"CSV,5,6041,6191,150,-42"
2026-04-29T16:20:16.039,COM3,"CSV,6,7041,7191,150,-37"
2026-04-29T16:20:17.040,COM3,"CSV,7,8041,8191,150,-37"
2026-04-29T16:20:18.040,COM3,"CSV,8,9041,9191,150,-37"
2026-04-29T16:20:19.041,COM3,"CSV,9,10041,10191,150,-37"
2026-04-29T16:20:19.044,COM3,# stats: sent=10 acked=10 (100.0%)
2026-04-29T16:20:20.040,COM3,"CSV,10,11041,11191,150,-37"
2026-04-29T16:20:21.041,COM3,"CSV,11,12041,12191,150,-37"
2026-04-29T16:20:22.041,COM3,"CSV,12,13041,13191,150,-40"
2026-04-29T16:20:23.042,COM3,"CSV,13,14041,14191,150,-37"
2026-04-29T16:20:25.842,COM3,UID: 400052001750563042313320 --> Board 2
2026-04-29T16:20:25.856,COM3,RegVersion = 0x12
2026-04-29T16:20:25.880,COM3,lora_init done
2026-04-29T16:20:25.882,COM3,Target A initiator ready
2026-04-29T16:20:27.032,COM3,"CSV,0,1041,1191,150,-41"
2026-04-29T16:20:28.033,COM3,"CSV,1,2041,2191,150,-41"
2026-04-29T16:20:29.033,COM3,"CSV,2,3041,3191,150,-38"
2026-04-29T16:20:30.032,COM3,"CSV,3,4041,4191,150,-39"
2026-04-29T16:20:31.034,COM3,"CSV,4,5041,5191,150,-37"
2026-04-29T16:20:32.033,COM3,"CSV,5,6041,6191,150,-37"
2026-04-29T16:20:33.034,COM3,"CSV,6,7041,7191,150,-39"
2026-04-29T16:20:34.034,COM3,"CSV,7,8041,8191,150,-37"
2026-04-29T16:20:35.034,COM3,"CSV,8,9041,9191,150,-37"
2026-04-29T16:20:36.035,COM3,"CSV,9,10041,10191,150,-37"
2026-04-29T16:20:36.038,COM3,# stats: sent=10 acked=10 (100.0%)
2026-04-29T16:20:37.036,COM3,"CSV,10,11041,11191,150,-38"
2026-04-29T16:20:38.036,COM3,"CSV,11,12041,12191,150,-39"
2026-04-29T16:20:39.036,COM3,"CSV,12,13041,13191,150,-37"
2026-04-29T16:20:40.036,COM3,"CSV,13,14041,14191,150,-36"
2026-04-29T16:20:41.036,COM3,"CSV,14,15041,15191,150,-35"
2026-04-29T16:20:42.036,COM3,"CSV,15,16041,16191,150,-35"
2026-04-29T16:20:43.036,COM3,"CSV,16,17041,17191,150,-35"
2026-04-29T16:20:44.037,COM3,"CSV,17,18041,18191,150,-35"
2026-04-29T16:20:45.037,COM3,"CSV,18,19041,19191,150,-35"
2026-04-29T16:20:46.037,COM3,"CSV,19,20041,20191,150,-36"
2026-04-29T16:20:46.040,COM3,# stats: sent=20 acked=20 (100.0%)
2026-04-29T16:20:47.037,COM3,"CSV,20,21041,21191,150,-36"
2026-04-29T16:20:48.037,COM3,"CSV,21,22041,22191,150,-36"
2026-04-29T16:20:49.038,COM3,"CSV,22,23041,23191,150,-35"
2026-04-29T16:20:50.038,COM3,"CSV,23,24041,24191,150,-36"
2026-04-29T16:20:51.038,COM3,"CSV,24,25041,25191,150,-36"
2026-04-29T16:20:52.038,COM3,"CSV,25,26041,26191,150,-36"
2026-04-29T16:20:53.038,COM3,"CSV,26,27041,27191,150,-36"
2026-04-29T16:20:54.039,COM3,"CSV,27,28041,28191,150,-38"
2026-04-29T16:20:55.039,COM3,"CSV,28,29041,29191,150,-38"
2026-04-29T16:20:56.039,COM3,"CSV,29,30041,30191,150,-37"
2026-04-29T16:20:56.042,COM3,# stats: sent=30 acked=30 (100.0%)
2026-04-29T16:20:57.039,COM3,"CSV,30,31041,31191,150,-38"
2026-04-29T16:20:58.039,COM3,"CSV,31,32041,32191,150,-38"
2026-04-29T16:20:59.039,COM3,"CSV,32,33041,33191,150,-38"
2026-04-29T16:21:00.039,COM3,"CSV,33,34041,34191,150,-38"
2026-04-29T16:21:01.039,COM3,"CSV,34,35041,35191,150,-38"
2026-04-29T16:21:02.039,COM3,"CSV,35,36041,36191,150,-37"
2026-04-29T16:21:03.039,COM3,"CSV,36,37041,37191,150,-36"
2026-04-29T16:21:04.039,COM3,"CSV,37,38041,38191,150,-36"
2026-04-29T16:21:05.039,COM3,"CSV,38,39041,39191,150,-36"
2026-04-29T16:21:06.039,COM3,"CSV,39,40041,40191,150,-37"
2026-04-29T16:21:06.042,COM3,# stats: sent=40 acked=40 (100.0%)
2026-04-29T16:21:07.039,COM3,"CSV,40,41041,41191,150,-37"
2026-04-29T16:21:08.039,COM3,"CSV,41,42041,42191,150,-37"
2026-04-29T16:21:09.039,COM3,"CSV,42,43041,43191,150,-37"
2026-04-29T16:21:10.038,COM3,"CSV,43,44041,44191,150,-37"
2026-04-29T16:21:11.038,COM3,"CSV,44,45041,45191,150,-37"
2026-04-29T16:21:12.038,COM3,"CSV,45,46041,46191,150,-37"
2026-04-29T16:21:13.038,COM3,"CSV,46,47041,47191,150,-37"
2026-04-29T16:21:14.038,COM3,"CSV,47,48041,48191,150,-37"
2026-04-29T16:21:15.039,COM3,"CSV,48,49041,49191,150,-37"
2026-04-29T16:21:16.038,COM3,"CSV,49,50041,50191,150,-37"
2026-04-29T16:21:16.041,COM3,# stats: sent=50 acked=50 (100.0%)
2026-04-29T16:21:17.039,COM3,"CSV,50,51041,51191,150,-37"
2026-04-29T16:21:18.038,COM3,"CSV,51,52041,52191,150,-37"
2026-04-29T16:21:19.039,COM3,"CSV,52,53041,53191,150,-37"
2026-04-29T16:21:20.039,COM3,"CSV,53,54041,54191,150,-37"
2026-04-29T16:21:21.038,COM3,"CSV,54,55041,55191,150,-37"
2026-04-29T16:21:22.039,COM3,"CSV,55,56041,56191,150,-37"
2026-04-29T16:21:23.037,COM3,"CSV,56,57041,57191,150,-37"
2026-04-29T16:21:24.037,COM3,"CSV,57,58041,58191,150,-37"
2026-04-29T16:21:25.037,COM3,"CSV,58,59041,59191,150,-38"
2026-04-29T16:21:26.038,COM3,"CSV,59,60041,60191,150,-37"
2026-04-29T16:21:26.040,COM3,# stats: sent=60 acked=60 (100.0%)
2026-04-29T16:21:27.037,COM3,"CSV,60,61041,61191,150,-37"
2026-04-29T16:21:28.037,COM3,"CSV,61,62041,62191,150,-37"
2026-04-29T16:21:29.037,COM3,"CSV,62,63041,63191,150,-37"
2026-04-29T16:21:30.037,COM3,"CSV,63,64041,64191,150,-37"
2026-04-29T16:21:31.037,COM3,"CSV,64,65041,65191,150,-37"
2026-04-29T16:21:32.037,COM3,"CSV,65,66041,66191,150,-37"
2026-04-29T16:21:33.037,COM3,"CSV,66,67041,67191,150,-37"
2026-04-29T16:21:34.035,COM3,"CSV,67,68041,68191,150,-37"
2026-04-29T16:21:35.036,COM3,"CSV,68,69041,69191,150,-37"
2026-04-29T16:21:36.036,COM3,"CSV,69,70041,70191,150,-37"
2026-04-29T16:21:36.039,COM3,# stats: sent=70 acked=70 (100.0%)
2026-04-29T16:21:37.036,COM3,"CSV,70,71041,71191,150,-37"
2026-04-29T16:21:38.036,COM3,"CSV,71,72041,72191,150,-37"
2026-04-29T16:21:39.036,COM3,"CSV,72,73041,73191,150,-37"
2026-04-29T16:21:40.035,COM3,"CSV,73,74041,74191,150,-37"
2026-04-29T16:21:41.035,COM3,"CSV,74,75041,75191,150,-37"
2026-04-29T16:21:42.035,COM3,"CSV,75,76041,76191,150,-37"
2026-04-29T16:21:43.035,COM3,"CSV,76,77041,77191,150,-38"
2026-04-29T16:21:44.035,COM3,"CSV,77,78041,78191,150,-39"
2026-04-29T16:21:45.035,COM3,"CSV,78,79041,79191,150,-37"
2026-04-29T16:21:46.035,COM3,"CSV,79,80041,80191,150,-37"
