timestamp,port,line
2026-05-01T14:41:42.972,COM3,RX DATA seq=20 rssi=-36 snr=9
2026-05-01T14:41:43.047,COM3,ACK seq=20 rssi=-36
2026-05-01T14:41:43.971,COM3,RX DATA seq=21 rssi=-36 snr=9
2026-05-01T14:41:44.046,COM3,ACK seq=21 rssi=-36
2026-05-01T14:41:44.971,COM3,RX DATA seq=22 rssi=-36 snr=10
2026-05-01T14:41:45.045,COM3,ACK seq=22 rssi=-36
2026-05-01T14:41:45.970,COM3,RX DATA seq=23 rssi=-37 snr=9
2026-05-01T14:41:46.044,COM3,ACK seq=23 rssi=-37
2026-05-01T14:41:46.969,COM3,RX DATA seq=24 rssi=-36 snr=9
2026-05-01T14:41:47.044,COM3,ACK seq=24 rssi=-36
2026-05-01T14:41:47.968,COM3,RX DATA seq=25 rssi=-36 snr=9
2026-05-01T14:41:48.042,COM3,ACK seq=25 rssi=-36
2026-05-01T14:41:48.967,COM3,RX DATA seq=26 rssi=-37 snr=9
2026-05-01T14:41:49.041,COM3,ACK seq=26 rssi=-37
2026-05-01T14:41:49.966,COM3,RX DATA seq=27 rssi=-39 snr=9
2026-05-01T14:41:50.040,COM3,ACK seq=27 rssi=-39
2026-05-01T14:41:50.965,COM3,RX DATA seq=28 rssi=-38 snr=9
2026-05-01T14:41:51.040,COM3,ACK seq=28 rssi=-38
2026-05-01T14:41:51.964,COM3,RX DATA seq=29 rssi=-38 snr=9
2026-05-01T14:41:52.039,COM3,ACK seq=29 rssi=-38
2026-05-01T14:41:52.042,COM3,# stats: data_rx=30 acks_sent=30
2026-05-01T14:41:52.964,COM3,RX DATA seq=30 rssi=-38 snr=9
2026-05-01T14:41:53.038,COM3,ACK seq=30 rssi=-38
2026-05-01T14:41:53.963,COM3,RX DATA seq=31 rssi=-38 snr=9
2026-05-01T14:41:54.037,COM3,ACK seq=31 rssi=-38
2026-05-01T14:41:54.962,COM3,RX DATA seq=32 rssi=-35 snr=9
2026-05-01T14:41:55.036,COM3,ACK seq=32 rssi=-35
2026-05-01T14:41:55.961,COM3,RX DATA seq=33 rssi=-36 snr=9
2026-05-01T14:41:56.036,COM3,ACK seq=33 rssi=-36
2026-05-01T14:41:56.961,COM3,RX DATA seq=34 rssi=-35 snr=9
2026-05-01T14:41:57.035,COM3,ACK seq=34 rssi=-35
2026-05-01T14:41:57.960,COM3,RX DATA seq=35 rssi=-35 snr=9
2026-05-01T14:41:58.035,COM3,ACK seq=35 rssi=-35
2026-05-01T14:41:58.959,COM3,RX DATA seq=36 rssi=-38 snr=9
2026-05-01T14:41:59.034,COM3,ACK seq=36 rssi=-38
2026-05-01T14:41:59.959,COM3,RX DATA seq=37 rssi=-40 snr=9
2026-05-01T14:42:00.033,COM3,ACK seq=37 rssi=-40
2026-05-01T14:42:00.958,COM3,RX DATA seq=38 rssi=-40 snr=9
2026-05-01T14:42:01.032,COM3,ACK seq=38 rssi=-40
2026-05-01T14:42:01.957,COM3,RX DATA seq=39 rssi=-41 snr=9
2026-05-01T14:42:02.032,COM3,ACK seq=39 rssi=-41
2026-05-01T14:42:02.035,COM3,# stats: data_rx=40 acks_sent=40
2026-05-01T14:42:02.957,COM3,RX DATA seq=40 rssi=-41 snr=10
2026-05-01T14:42:13.792,COM3,UID: 400052001750563042313320 --> Board 2
2026-05-01T14:42:13.794,COM3,CRC16 SELFTEST PASS (0x29B1)
2026-05-01T14:42:13.808,COM3,RegVersion = 0x12
2026-05-01T14:42:13.831,COM3,lora_init done
2026-05-01T14:42:13.834,COM3,Target B responder ready (id=0x02)
2026-05-01T14:42:13.948,COM3,RX DATA seq=51 rssi=-41 snr=9
2026-05-01T14:42:14.022,COM3,ACK seq=51 rssi=-41
2026-05-01T14:42:14.947,COM3,RX DATA seq=52 rssi=-40 snr=9
2026-05-01T14:42:15.022,COM3,ACK seq=52 rssi=-40
2026-05-01T14:42:15.946,COM3,RX DATA seq=53 rssi=-41 snr=9
2026-05-01T14:42:16.022,COM3,ACK seq=53 rssi=-41
2026-05-01T14:42:16.946,COM3,RX DATA seq=54 rssi=-41 snr=9
