timestamp,port,line
2026-04-29T19:39:54.432,COM4,x=45 dropped=44
2026-04-29T19:39:54.432,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=55)"
2026-04-29T19:39:54.432,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=56)"
2026-04-29T19:39:56.496,COM4,P# stats: rx=183 dropped=182
2026-04-29T19:40:04.852,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=153)"
2026-04-29T19:40:04.952,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=154)"
2026-04-29T19:40:05.051,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=155)"
2026-04-29T19:40:05.151,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=156)"
2026-04-29T19:40:05.251,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=157)"
2026-04-29T19:40:05.351,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=158)"
2026-04-29T19:40:05.451,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=159)"
2026-04-29T19:40:05.551,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=160)"
2026-04-29T19:40:05.650,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=161)"
2026-04-29T19:40:05.750,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=162)"
2026-04-29T19:40:05.850,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=163)"
2026-04-29T19:40:05.950,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=164)"
2026-04-29T19:40:06.050,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=165)"
2026-04-29T19:40:06.150,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=166)"
2026-04-29T19:40:06.249,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=167)"
2026-04-29T19:40:06.349,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=168)"
2026-04-29T19:40:06.449,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=169)"
2026-04-29T19:40:06.549,COM4,"PAUSE -> ID=02 (RSSI=-41 dBm, seq=170)"
2026-04-29T19:40:06.552,COM4,# stats: rx=199 dropped=198
2026-04-29T19:40:09.804,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=171)"
2026-04-29T19:40:09.903,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=172)"
2026-04-29T19:40:10.003,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=173)"
2026-04-29T19:40:10.103,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=174)"
2026-04-29T19:40:10.203,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=175)"
2026-04-29T19:40:10.302,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=176)"
2026-04-29T19:40:15.977,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=177)"
2026-04-29T19:40:16.077,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=178)"
2026-04-29T19:40:16.177,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=179)"
2026-04-29T19:40:16.277,COM4,"PAUSE -> ID=02 (RSSI=-42 dBm, seq=180)"
2026-04-29T19:40:16.533,COM4,# stats: rx=215 dropped=214
